session_id	original_session_id
ses-BO2+W1Stim+111723+10uA233uS	ses-BO2_W1Stim_111723_10uA233uS
ses-BO2+W1Stim+111723+20uA233uS	ses-BO2_W1Stim_111723_20uA233uS
ses-BO2+W1Stim+111723+30uA233uS	ses-BO2_W1Stim_111723_30uA233uS
ses-BO2+W1Stim+111723+40uA233uS	ses-BO2_W1Stim_111723_40uA233uS
ses-BO2+W1Stim+111723+50uA233uS	ses-BO2_W1Stim_111723_50uA233uS
ses-BO2+W1Stim+111723+5uA233uS	ses-BO2_W1Stim_111723_5uA233uS
ses-BO2+W1Stim+111723+60uA233uS	ses-BO2_W1Stim_111723_60uA233uS
